Pax_key,Bag_Cnt,Bag_Wt_Msr,Unit_Qual_Cd,Wt_Knw_Ind,Pool_Ind
W_Sat_BR_3313_2005EA280001C514,2,30,K,WK,NP 
W_Sat_BR_3313_2005EA3C0003D4B0,2,32,K,WK,NP 
W_Sat_BR_3313_2005EA4300025582,2,35,K,WK,NP 
W_Sat_BR_3313_2005EA540002E8F9,4,51,K,WK,YP 
W_Sat_BR_3313_2005EA580004FD42,0,0,*,*,YP 
W_Sat_BR_3313_2005FA1F000B2813,1,21,K,WK,NP 
W_Sat_BR_3313_2005FA24000263C8,1,8,K,WK,NP 
W_Sat_BR_3313_2005FA2A00064DA5,0,0,*,*,YP 
W_Sat_BR_3313_2005FA450004EE1B,1,20,K,WK,NP 
W_Sat_BR_3313_2005FA4A00003705,0,0,*,*,YP 
W_Sat_BR_3313_20060A12000AC6C5,3,79,K,WK,NP 
W_Sat_BR_3313_20060A5300009473,2,38,K,WK,NP 
W_Sat_BR_3313_20061A0400000AF9,2,34,K,WK,NP 
W_Sat_BR_3313_20061A2800025BFB,3,36,K,WK,NP 
W_Sat_BR_3313_20061A3000063399,3,63,K,WK,NP 
W_Sat_BR_3313_20061A360000A30B,2,19,K,WK,NP 
W_Sat_BR_3313_20061A5400024D31,1,20,K,WK,NP 
W_Sat_BR_3313_200629B80009F592,1,20,K,WK,NP 
W_Sat_BR_3313_200629E30009B776,2,46,K,WK,NP 
W_Sat_BR_3313_200629EB00082274,2,40,K,WK,NP 
W_Sat_BR_3313_20062A3700009E91,1,20,K,WK,NP 
W_Sat_BR_3313_20062A3800030FA9,1,20,K,WK,NP 
W_Sat_BR_3313_2022298D00014C81,4,62,K,WK,YP 
W_Sat_BR_3313_2022299B000242B1,1,22,K,WK,NP 
W_Sat_BR_3313_203209860001365B,7,126,K,WK,YP 
W_Sat_BR_3313_204038C5000113FE,0,0,*,*,YP 
W_Sat_BR_3313_2040391C000924C2,0,0,*,*,YP 
W_Sat_BR_3313_20403982000137C4,4,109,K,WK,YP 
W_Sat_BR_3313_2040399E0000FC41,1,17,K,WK,NP 
W_Sat_BR_3313_2040497F0003A011,3,60,K,WK,YP 
W_Sat_BR_3313_2040498B0004B688,2,64,K,WK,NP 
W_Sat_BR_3313_2040498D0000CEDD,0,0,*,*,YP 
W_Sat_BR_3313_20404994000168B6,2,39,K,WK,NP 
W_Sat_BR_3313_2040499E0004C4AD,0,0,*,*,YP 
W_Sat_BR_3313_20435904000145F6,0,0,*,*,YP 
W_Sat_BR_3313_204359180000D961,2,24,K,WK,NP 
W_Sat_BR_3313_204359320001DE82,1,18,K,WK,NP 
W_Sat_BR_3313_204359460004013A,2,44,K,WK,YP 
W_Sat_BR_3313_2043596D0002450E,2,33,K,WK,NP 
W_Sat_BR_3313_2043598500079876,0,0,*,*,YP 
W_Sat_BR_3313_2043598D0003D7B1,3,53,K,WK,NP 
W_Sat_BR_3313_2043599100023748,0,0,*,*,YP 
W_Sat_BR_3313_205048EF000230CE,6,102,K,WK,YP 
W_Sat_BR_3313_205048FB0003C507,3,56,K,WK,NP 
W_Sat_BR_3313_205049500000AC6E,4,78,K,WK,YP 
W_Sat_BR_3313_2050495C00011E5E,0,0,*,*,YP 
W_Sat_BR_3313_2050496C0008904A,2,40,K,WK,NP 
W_Sat_BR_3313_2050498000085DA3,0,0,*,*,YP 
W_Sat_BR_3313_2050498200078E39,1,15,K,WK,NP 
W_Sat_BR_3313_2050498E00010EFA,2,40,K,WK,NP 
W_Sat_BR_3313_205049930000AF61,2,44,K,WK,NP 
W_Sat_BR_3313_2050499E0000CE6C,1,22,K,WK,NP 
W_Sat_BR_3313_206048D800029584,0,0,*,*,YP 
W_Sat_BR_3313_2060492E0004B4DD,2,17,K,WK,NP 
W_Sat_BR_3313_2060493100017A59,0,0,*,*,YP 
W_Sat_BR_3313_206049330007BA02,0,0,*,*,YP 
W_Sat_BR_3313_2060493900078005,0,0,*,*,YP 
W_Sat_BR_3313_20604947000281AA,2,41,K,WK,NP 
W_Sat_BR_3313_206049900002E1A1,1,20,K,WK,NP 
W_Sat_BR_3313_206328FA0008861F,2,30,K,WK,NP 
W_Sat_BR_3313_2063290D0006D774,2,46,K,WK,NP 
W_Sat_BR_3313_206329100001E5B4,0,0,*,*,YP 
W_Sat_BR_3313_2063293B00015466,5,64,K,WK,YP 
W_Sat_BR_3313_2063294B00044693,1,14,K,WK,NP 
W_Sat_BR_3313_20632955000686B7,4,103,K,WK,YP 
W_Sat_BR_3313_2063298B000394BF,3,60,K,WK,NP 
W_Sat_BR_3313_2063298C00004159,0,0,*,*,YP 
W_Sat_BR_3313_206329940001C5B9,2,41,K,WK,NP 
W_Sat_BR_3313_2063299600076C04,0,0,*,*,YP 
W_Sat_BR_3313_30033927000038D6,3,47,K,WK,NP 
W_Sat_BR_3313_3003397900009C55,2,22,K,WK,NP 
W_Sat_BR_3313_300339CE0000047A,0,0,*,*,YP 
W_Sat_BR_3313_30033A3C00000BFD,2,59,K,WK,NP 
W_Sat_BR_3313_3003491200002EE0,0,0,*,*,YP 
W_Sat_BR_3313_30034912000058D5,2,19,K,WK,NP 
W_Sat_BR_3313_300349120000D2CF,1,23,K,WK,NP 
W_Sat_BR_3313_30035A1F00003C51,0,0,*,*,YP 
W_Sat_BR_3313_3003687C0000A0D3,4,80,K,WK,YP 
W_Sat_BR_3313_3003691500002693,4,80,K,WK,YP 
W_Sat_BR_3313_30037A12000086C3,1,20,K,WK,NP 
W_Sat_BR_3313_3003A8C80000CFD0,2,24,K,WK,NP 
W_Sat_BR_3313_3003A9100000463E,1,14,K,WK,NP 
W_Sat_BR_3313_3003B913000002FB,0,0,*,*,YP 
W_Sat_BR_3313_3003B9B200005100,9,160,K,WK,YP 
W_Sat_BR_3313_3003B9B20000843D,1,16,K,WK,NP 
W_Sat_BR_3313_3003B9B200008447,0,0,*,*,YP 
W_Sat_BR_3313_3003B9CC0000B0E4,0,0,*,*,YP 
W_Sat_BR_3313_3003D990000013AE,0,0,*,*,YP 
W_Sat_BR_3313_3003E90E00005416,0,0,*,*,YP 
W_Sat_BR_3313_3003E90E00005437,2,27,K,WK,NP 
W_Sat_BR_3313_3003E90E0000578E,2,39,K,WK,NP 
W_Sat_BR_3313_3003E90F00001775,4,90,K,WK,YP 
W_Sat_BR_3313_3003E91500003A41,1,16,K,WK,NP 
W_Sat_BR_3313_3003E91500004067,3,57,K,WK,YP 
W_Sat_BR_3313_3003E9150000448D,1,17,K,WK,YP 
W_Sat_BR_3313_3003E91500004ECD,1,23,K,WK,NP 
W_Sat_BR_3313_3003E91500009F3C,0,0,*,*,YP 
W_Sat_BR_3313_3003E91500009F54,2,35,K,WK,YP 
W_Sat_BR_3313_3003E9150000AAD0,5,96,K,WK,YP 
W_Sat_BR_3313_3003E9150000CC09,0,0,*,*,YP 
W_Sat_BR_3313_3003E9150000E2CC,2,43,K,WK,NP 
W_Sat_BR_3313_3003E98C00005BA9,0,0,*,*,YP 
W_Sat_BR_3313_3003FA3000000480,4,87,K,WK,YP 
W_Sat_BR_3313_30042A5400004AA6,1,16,K,WK,NP 
W_Sat_BR_3313_3004390900005BA1,1,20,K,WK,NP 
W_Sat_BR_3313_300469EF00003577,2,46,K,WK,NP 
W_Sat_BR_3313_3004995C00001560,3,56,K,WK,NP 
W_Sat_BR_3314_10ACB200002EB0F9,2,25,K,WK,NP 
W_Sat_BR_3314_10ACB200002EB2B5,1,25,K,WK,NP 
W_Sat_BR_3314_10ACB200002EB2D6,1,23,K,WK,NP 
W_Sat_BR_3314_10ACB200002EB4FF,0,0,*,*,YP 
W_Sat_BR_3314_10ACB2000032379D,1,13,K,WK,NP 
W_Sat_BR_3314_200198E700015535,2,45,K,WK,YP 
W_Sat_BR_3314_2001991200056A9A,2,31,K,WK,NP 
W_Sat_BR_3314_2001995F0003B2DD,4,60,K,WK,YP 
W_Sat_BR_3314_200199620000963E,1,22,K,WK,NP 
W_Sat_BR_3314_200199810000872C,1,21,K,WK,NP 
W_Sat_BR_3314_2001999000068327,0,0,*,*,YP 
W_Sat_BR_3314_2001999A00030233,1,20,K,WK,NP 
W_Sat_BR_3314_200199A00000F45F,2,55,K,WK,NP 
W_Sat_BR_3314_20020904000210BA,2,46,K,WK,NP 
W_Sat_BR_3314_2002093C00019B90,2,41,K,WK,NP 
W_Sat_BR_3314_2002093C00019B91,2,32,K,WK,NP 
W_Sat_BR_3314_200209500003CAD3,1,26,K,WK,NP 
W_Sat_BR_3314_2002095E0001EB9E,0,0,*,*,YP 
W_Sat_BR_3314_2002097900023DF4,0,0,*,*,YP 
W_Sat_BR_3314_2002097B0008661D,1,23,K,WK,NP 
W_Sat_BR_3314_2002097E0000EDCC,1,14,K,WK,NP 
W_Sat_BR_3314_200209900005DC96,0,0,*,*,YP 
W_Sat_BR_3314_2002099600017E79,1,23,K,WK,NP 
W_Sat_BR_3314_200218DC0002DCB0,0,0,*,*,YP 
W_Sat_BR_3314_2002190A00006D10,0,0,*,*,YP 
W_Sat_BR_3314_20021958000329ED,2,44,K,WK,NP 
W_Sat_BR_3314_2002195E0002DC3A,1,18,K,WK,NP 
W_Sat_BR_3314_20021979000905FB,2,46,K,WK,NP 
W_Sat_BR_3314_2002198900010824,5,78,K,WK,YP 
W_Sat_BR_3314_2002199A00005242,2,64,K,WK,NP 
W_Sat_BR_3314_200219A20000E694,2,31,K,WK,NP 
W_Sat_BR_3314_200229050003475A,2,33,K,WK,NP 
W_Sat_BR_3314_200229710008E962,2,30,K,WK,NP 
W_Sat_BR_3314_200229950001C6BC,2,36,K,WK,NP 
W_Sat_BR_3314_200229980002F803,2,27,K,WK,NP 
W_Sat_BR_3314_2002299E00040DFD,1,14,K,WK,NP 
W_Sat_BR_3314_200238DE000473D2,2,23,K,WK,NP 
W_Sat_BR_3314_2002392A00017A5A,2,42,K,WK,NP 
W_Sat_BR_3314_200239800001D5E3,0,0,*,*,YP 
W_Sat_BR_3314_2002398600050EB0,1,19,K,WK,NP 
W_Sat_BR_3314_2002399700016510,2,43,K,WK,NP 
W_Sat_BR_3314_2002491000034516,2,42,K,WK,NP 
W_Sat_BR_3314_20024928000AB9BA,2,43,K,WK,NP 
W_Sat_BR_3314_200249740001161A,2,46,K,WK,NP 
W_Sat_BR_3314_20024986000780A3,2,36,K,WK,NP 
W_Sat_BR_3314_2002499500019EED,2,44,K,WK,NP 
W_Sat_BR_3314_200249A20006AD74,2,31,K,WK,NP 
W_Sat_BR_3314_2002584F000529C7,2,46,K,WK,NP 
W_Sat_BR_3314_2002590B000474EF,2,55,K,WK,NP 
W_Sat_BR_3314_200259350002F0E4,2,40,K,WK,NP 
W_Sat_BR_3314_20025963000A12E1,1,15,K,WK,NP 
W_Sat_BR_3314_2002596800038569,2,36,K,WK,NP 
W_Sat_BR_3314_2002597200014766,2,45,K,WK,NP 
W_Sat_BR_3314_2002597F0000D017,2,38,K,WK,NP 
W_Sat_BR_3314_200259830000ADD8,4,83,K,WK,YP 
W_Sat_BR_3314_2002598D00024D22,2,51,K,WK,NP 
W_Sat_BR_3314_200259970000CE0B,2,35,K,WK,NP 
W_Sat_BR_3314_200259980006E17B,3,53,K,WK,NP 
W_Sat_BR_3314_2002599C0000DB60,4,81,K,WK,YP 
W_Sat_BR_3314_2002599D0005FACD,2,30,K,WK,NP 
W_Sat_BR_3314_200259A10000374E,1,18,K,WK,NP 
W_Sat_BR_3314_200268E200049603,1,25,K,WK,NP 
W_Sat_BR_3314_2002694D000510B0,2,44,K,WK,NP 
W_Sat_BR_3314_20026969000A0E67,1,20,K,WK,NP 
W_Sat_BR_3314_2002696B00069BEB,3,58,K,WK,YP 
W_Sat_BR_3314_2002698500011563,0,0,*,*,YP 
W_Sat_BR_3314_200269980001F1F8,0,0,*,*,YP 
W_Sat_BR_3314_2002790D00045395,6,106,K,WK,YP 
W_Sat_BR_3314_200279690004DA77,1,9,K,WK,NP 
W_Sat_BR_3314_2002799A00015268,2,35,K,WK,NP 
W_Sat_BR_3314_2002799A00061590,2,25,K,WK,NP 
W_Sat_BR_3314_200279A2000429DE,2,42,K,WK,NP 
W_Sat_BR_3314_2002894F000738C7,2,33,K,WK,NP 
W_Sat_BR_3314_200289560001D2E9,0,0,*,*,YP 
W_Sat_BR_3314_200289820000F639,1,20,K,WK,NP 
W_Sat_BR_3314_200289930003D48E,3,49,K,WK,NP 
W_Sat_BR_3314_200289A10000543B,2,62,K,WK,NP 
W_Sat_BR_3314_200299610001DC6E,2,26,K,WK,NP 
W_Sat_BR_3314_200299610001DC6F,1,13,K,WK,NP 
W_Sat_BR_3314_2002997100063F43,1,17,K,WK,NP 
W_Sat_BR_3314_200299800006BA56,2,46,K,WK,NP 
W_Sat_BR_3314_200299880006300A,14,252,K,WK,YP 
W_Sat_BR_3314_2002998E0000488D,2,54,K,WK,NP 
W_Sat_BR_3314_200299970000577B,1,12,K,WK,NP 
W_Sat_BR_3314_2002999A0001F155,2,29,K,WK,NP 
W_Sat_BR_3314_2002999C0003372E,3,53,K,WK,NP 
W_Sat_BR_3314_200299A30000CAE4,2,35,K,WK,NP 
W_Sat_BR_3314_200308F900002520,0,0,*,*,YP 
W_Sat_BR_3314_200308FC0002B204,2,46,K,WK,NP 
W_Sat_BR_3314_200309020007D3E4,1,18,K,WK,NP 
W_Sat_BR_3314_2003094E00095DD6,3,53,K,WK,NP 
W_Sat_BR_3314_2003097100040777,1,14,K,WK,NP 
W_Sat_BR_3314_2003097B00033049,1,22,K,WK,NP 
W_Sat_BR_3314_2003098D00022DFF,2,35,K,WK,NP 
W_Sat_BR_3314_20030995000AED7E,1,13,K,WK,NP 
W_Sat_BR_3314_200309960001E7E7,3,59,K,WK,NP 
W_Sat_BR_3314_2003099A0001895C,2,29,K,WK,YP 
W_Sat_BR_3314_200509F100017F21,1,13,K,WK,NP 
W_Sat_BR_3314_20050A090008AC41,2,44,K,WK,NP 
W_Sat_BR_3314_20050A0A00016E10,0,0,*,*,YP 
W_Sat_BR_3314_20050A1300052DF2,0,0,*,*,YP 
W_Sat_BR_3314_20050A2F00079533,0,0,*,*,YP 
W_Sat_BR_3314_20050A40000497CF,2,38,K,WK,NP 
W_Sat_BR_3314_20050A5200023FB0,0,0,*,*,YP 
W_Sat_BR_3314_20050A570000C95F,1,10,K,WK,NP 
W_Sat_BR_3314_200519D600020B54,2,32,K,WK,NP 
W_Sat_BR_3314_20051A1F000C7D28,2,38,K,WK,NP 
W_Sat_BR_3314_20051A3400083AC8,2,33,K,WK,NP 
W_Sat_BR_3314_20051A3C0008B8BC,3,44,K,WK,YP 
W_Sat_BR_3314_20051A530000B3A3,0,0,*,*,YP 
W_Sat_BR_3314_200529E4000AAC61,3,52,K,WK,YP 
W_Sat_BR_3314_200529F4000330C9,2,34,K,WK,NP 
W_Sat_BR_3314_20052A180009E62A,2,25,K,WK,NP 
W_Sat_BR_3314_20052A280000A9E8,1,26,K,WK,NP 
W_Sat_BR_3314_20053A1200096FC4,1,21,K,WK,NP 
W_Sat_BR_3314_20053A400000779C,1,10,K,WK,NP 
W_Sat_BR_3314_20053A490001F935,2,27,K,WK,NP 
W_Sat_BR_3314_20053A5400028A1B,1,20,K,WK,NP 
W_Sat_BR_3314_20053A5B00031603,4,48,K,WK,YP 
W_Sat_BR_3314_20054A0F000117AC,2,21,K,WK,NP 
W_Sat_BR_3314_20054A18000298CB,2,35,K,WK,NP 
W_Sat_BR_3314_20054A35000A2EAC,0,0,*,*,YP 
W_Sat_BR_3314_200559DC00097358,2,22,K,WK,NP 
W_Sat_BR_3314_20055A0C0001A240,2,32,K,WK,NP 
W_Sat_BR_3314_20055A350005DFCF,1,22,K,WK,NP 
W_Sat_BR_3314_20055A540002321C,2,36,K,WK,NP 
W_Sat_BR_3314_200569B1000097C3,1,17,K,WK,NP 
W_Sat_BR_3314_200569C000078B74,1,13,K,WK,NP 
W_Sat_BR_3314_20056A0A0000B049,3,53,K,WK,NP 
W_Sat_BR_3314_20056A38000019D0,2,30,K,WK,NP 
W_Sat_BR_3314_20056A4500059D3B,0,0,*,*,YP 
W_Sat_BR_3314_20056A520000E0B0,1,28,K,WK,NP 
W_Sat_BR_3314_200589D9000300D4,3,51,K,WK,NP 
W_Sat_BR_3314_20058A000009159E,3,53,K,WK,NP 
W_Sat_BR_3314_20058A06000001DE,5,94,K,WK,YP 
W_Sat_BR_3314_20058A2E00003BA9,0,0,*,*,YP 
W_Sat_BR_3314_20058A350004755C,1,22,K,WK,NP 
W_Sat_BR_3314_20058A360004A187,2,40,K,WK,NP 
W_Sat_BR_3314_20058A3700040CD9,2,36,K,WK,NP 
W_Sat_BR_3314_20058A3700083CE4,1,4,K,WK,NP 
W_Sat_BR_3314_20058A46000265E9,1,11,K,WK,NP 
W_Sat_BR_3314_200599F6000652D9,2,35,K,WK,NP 
W_Sat_BR_3314_20059A5200087150,1,28,K,WK,NP 
W_Sat_BR_3314_20059A5A00036CF7,2,32,K,WK,NP 
W_Sat_BR_3314_2005A9EB000910E6,1,22,K,WK,NP 
W_Sat_BR_3314_2005AA0B000AEA5B,1,24,K,WK,NP 
W_Sat_BR_3314_2005AA0E0001C3E8,0,0,*,*,YP 
W_Sat_BR_3314_2005AA2D00066986,2,32,K,WK,NP 
W_Sat_BR_3314_2005AA2F0000BC5D,1,18,K,WK,NP 
W_Sat_BR_3314_2005AA340003701F,0,0,*,*,YP 
W_Sat_BR_3314_2005AA350000D194,2,24,K,WK,YP 
W_Sat_BR_3314_2005AA5700006CE7,2,42,K,WK,NP 
W_Sat_BR_3314_2005B9C60008AF09,2,42,K,WK,NP 
W_Sat_BR_3314_2005B9D30008726D,1,21,K,WK,NP 
W_Sat_BR_3314_2005B9EF00024DDF,1,16,K,WK,NP 
W_Sat_BR_3314_2005BA3D0000D692,0,0,*,*,YP 
W_Sat_BR_3314_2005BA53000143AA,3,51,K,WK,NP 
W_Sat_BR_3314_2005C9B60000BAF5,2,45,K,WK,NP 
W_Sat_BR_3314_2005C9DB0006BD2C,2,34,K,WK,NP 
W_Sat_BR_3314_2005CA3000066158,1,18,K,WK,NP 
W_Sat_BR_3314_2005CA3300024F2C,2,46,K,WK,NP 
W_Sat_BR_3314_2005CA35000A1D0B,0,0,*,*,YP 
W_Sat_BR_3314_2005D9D20006A83F,2,43,K,WK,NP 
W_Sat_BR_3314_2005D9D3000B7926,3,40,K,WK,NP 
W_Sat_BR_3314_2005D9F3000568CD,2,50,K,WK,NP 
W_Sat_BR_3314_2005DA07000268F6,1,13,K,WK,NP 
W_Sat_BR_3314_2005DA0C00016249,0,0,*,*,YP 
W_Sat_BR_3314_2005DA370009985C,2,31,K,WK,NP 
W_Sat_BR_3314_2005DA3C0001DD79,0,0,*,*,YP 
W_Sat_BR_3314_2005DA4900009D93,1,11,K,WK,NP 
W_Sat_BR_3314_2005DA4B00004B8F,1,6,K,WK,NP 
W_Sat_BR_3314_2005DA5800029F28,1,19,K,WK,NP 
W_Sat_BR_3314_2005EA0A000A0656,2,37,K,WK,NP 
W_Sat_BR_3314_2005EA4200018836,3,53,K,WK,NP 
W_Sat_BR_3314_2005F9CF00018518,3,49,K,WK,NP 
W_Sat_BR_3314_2005F9E20004D445,1,5,K,WK,NP 
W_Sat_BR_3314_2005FA260005D523,4,67,K,WK,NP 
W_Sat_BR_3314_2005FA440002070C,2,26,K,WK,NP 
W_Sat_BR_3314_20060A1900022966,2,56,K,WK,NP 
W_Sat_BR_3314_20060A210000198C,2,31,K,WK,NP 
W_Sat_BR_3314_20060A2F0000E4BD,2,38,K,WK,NP 
W_Sat_BR_3314_20060A4200062DA1,2,47,K,WK,NP 
W_Sat_BR_3314_20060A4D0005E505,2,38,K,WK,YP 
W_Sat_BR_3314_200619F80008AC41,1,14,K,WK,NP 
W_Sat_BR_3314_200619FE0004DF3A,1,20,K,WK,NP 
W_Sat_BR_3314_20061A1A0008DEF8,3,63,K,WK,NP 
W_Sat_BR_3314_20061A360004C99A,1,21,K,WK,NP 
W_Sat_BR_3314_20061A400001EC77,1,13,K,WK,NP 
W_Sat_BR_3314_20061A4C00085027,1,17,K,WK,NP 
W_Sat_BR_3314_20061A4D00024D8F,1,24,K,WK,NP 
W_Sat_BR_3314_200629EE00065220,1,22,K,WK,NP 
W_Sat_BR_3314_20062A2C0004ACFF,3,69,K,WK,NP 
W_Sat_BR_3314_20062A380003EAE1,1,32,K,WK,NP 
W_Sat_BR_3314_20062A3A00014397,2,13,K,WK,NP 
W_Sat_BR_3314_20062A400004360C,1,15,K,WK,NP 
W_Sat_BR_3314_2022299700019BC6,3,60,K,WK,NP 
W_Sat_BR_3314_2032098D0009C9E4,1,16,K,WK,NP 
W_Sat_BR_3314_2032099C00007375,2,24,K,WK,NP 
W_Sat_BR_3314_2032099E0003066C,2,31,K,WK,NP 
W_Sat_BR_3314_204039020000F152,1,16,K,WK,NP 
W_Sat_BR_3314_2040391D000473D3,2,43,K,WK,NP 
W_Sat_BR_3314_2040392E000AAB60,3,51,K,WK,NP 
W_Sat_BR_3314_2040393A00037F5F,2,45,K,WK,NP 
W_Sat_BR_3314_20403944000229D6,2,33,K,WK,NP 
W_Sat_BR_3314_2040395700086E51,3,65,K,WK,YP 
W_Sat_BR_3314_204039920000FDAB,2,40,K,WK,NP 
W_Sat_BR_3314_2040399B00097C39,2,47,K,WK,NP 
W_Sat_BR_3314_2040399C00007BC2,2,26,K,WK,NP 
W_Sat_BR_3314_204048C80007D722,1,11,K,WK,NP 
W_Sat_BR_3314_2040494500067EB0,1,24,K,WK,NP 
W_Sat_BR_3314_20404956000524F6,1,18,K,WK,NP 
W_Sat_BR_3314_2040495E0000DEFC,2,42,K,WK,NP 
W_Sat_BR_3314_2040498100009402,1,11,K,WK,NP 
W_Sat_BR_3314_204049950002D9B5,1,20,K,WK,NP 
W_Sat_BR_3314_204359480006CE83,0,0,*,*,YP 
W_Sat_BR_3314_2043595700018951,0,0,*,*,YP 
W_Sat_BR_3314_204359630008BCE6,2,36,K,WK,YP 
W_Sat_BR_3314_204359850000B9BA,1,19,K,WK,YP 
W_Sat_BR_3314_2043599000031022,1,18,K,WK,NP 
W_Sat_BR_3314_2043599A0003CC64,0,0,*,*,YP 
W_Sat_BR_3314_205048E8000855AE,1,23,K,WK,NP 
W_Sat_BR_3314_205049170000C282,5,80,K,WK,YP 
W_Sat_BR_3314_205049580006B2E5,1,20,K,WK,NP 
W_Sat_BR_3314_205049940001AD78,1,21,K,WK,NP 
W_Sat_BR_3314_2050499600029A6E,2,41,K,WK,NP 
W_Sat_BR_3314_2050499F0005700D,2,51,K,WK,NP 
W_Sat_BR_3314_20604924000B0366,0,0,*,*,YP 
W_Sat_BR_3314_2060495800025A3A,2,44,K,WK,NP 
W_Sat_BR_3314_2060496900008A87,1,23,K,WK,NP 
W_Sat_BR_3314_2060497300080913,2,30,K,WK,NP 
W_Sat_BR_3314_2060497C000109E1,1,23,K,WK,NP 
W_Sat_BR_3314_206049830002EEE3,0,0,*,*,YP 
W_Sat_BR_3314_2060498E0000729B,2,39,K,WK,NP 
W_Sat_BR_3314_2060498E0002188D,2,37,K,WK,NP 
W_Sat_BR_3314_206328DB0000316B,2,63,K,WK,NP 
W_Sat_BR_3314_20632939000206DD,2,37,K,WK,NP 
W_Sat_BR_3314_206329450001BC3E,2,40,K,WK,NP 
W_Sat_BR_3314_2063296D00094E78,2,38,K,WK,NP 
W_Sat_BR_3314_2063296F0005F69C,0,0,*,*,YP 
W_Sat_BR_3314_206329810000756C,2,29,K,WK,NP 
W_Sat_BR_3314_2063298B0001FA1A,2,34,K,WK,NP 
W_Sat_BR_3314_2063299A000050CD,1,21,K,WK,NP 
W_Sat_BR_3314_2063299D00015969,0,0,*,*,YP 
W_Sat_BR_3314_30033914000004A2,1,19,K,WK,NP 
W_Sat_BR_3314_30033917000052B3,0,0,*,*,YP 
W_Sat_BR_3314_3003394300000BDD,2,39,K,WK,NP 
W_Sat_BR_3314_300349120000D2C5,2,23,K,WK,NP 
W_Sat_BR_3314_300359A100004FFA,1,6,K,WK,NP 
W_Sat_BR_3314_30035A34000002B4,1,20,K,WK,NP 
W_Sat_BR_3314_3003691500003A01,1,23,K,WK,NP 
W_Sat_BR_3314_300369150000B131,0,0,*,*,YP 
W_Sat_BR_3314_300369E700003538,2,32,K,WK,NP 
W_Sat_BR_3314_30037A12000086F8,0,0,*,*,YP 
W_Sat_BR_3314_300399150000168B,3,51,K,WK,NP 
W_Sat_BR_3314_30039916000047B0,2,27,K,WK,NP 
W_Sat_BR_3314_3003B9B200007D56,0,0,*,*,YP 
W_Sat_BR_3314_3003B9B200009391,2,36,K,WK,NP 
W_Sat_BR_3314_3003BA3000005CC8,2,40,K,WK,YP 
W_Sat_BR_3314_3003C90F0000336A,2,18,K,WK,NP 
W_Sat_BR_3314_3003D9D5000019D2,1,21,K,WK,NP 
W_Sat_BR_3314_3003E90E000032A8,3,48,K,WK,NP 
W_Sat_BR_3314_3003E90F00000C77,2,43,K,WK,NP 
W_Sat_BR_3314_3003E90F00000C84,2,39,K,WK,NP 
W_Sat_BR_3314_3003E90F0000107D,1,11,K,WK,NP 
W_Sat_BR_3314_3003E91500009BC6,2,31,K,WK,NP 
W_Sat_BR_3314_3003E9150000C815,2,29,K,WK,NP 
W_Sat_BR_3314_3003E9150000E2D2,2,44,K,WK,NP 
W_Sat_BR_3314_3003F9530000569F,2,30,K,WK,NP 
W_Sat_BR_3314_3003F9B0000062FF,1,19,K,WK,NP 
W_Sat_BR_3314_30040917000048D8,5,89,K,WK,YP 
W_Sat_BR_3314_300419BB00002DC3,2,46,K,WK,NP 
W_Sat_BR_3314_3004291500001059,0,0,*,*,YP 
W_Sat_BR_3314_300429150000214D,0,0,*,*,YP 
W_Sat_BR_3314_3004291500004049,1,18,K,WK,NP 
W_Sat_BR_3314_3004697900006A5C,0,0,*,*,YP 
W_Sat_BR_3314_30046A2000008D0F,1,20,K,WK,NP 
W_Sat_BR_3314_3004897F00001FD1,3,45,K,WK,NP 
W_Sat_BR_3314_30048A1200005B90,0,0,*,*,YP 
W_Sat_BR_3314_30048A3C00002468,1,13,K,WK,NP 
W_Sat_BR_3314_30068A270000389A,1,23,K,WK,NP 
W_Sat_BR_3327_10ACB200002E9762,2,30,K,WK,NP 
W_Sat_BR_3327_10ACB200002EA6EC,2,46,K,WK,NP 
W_Sat_BR_3327_10ACB2000031F9D2,2,42,K,WK,NP 
W_Sat_BR_3327_10ACB2000032383D,2,29,K,WK,NP 
W_Sat_BR_3327_10ACB20000324EF1,2,44,K,WK,NP 
W_Sat_BR_3327_2001992500091C0C,2,46,K,WK,NP 
W_Sat_BR_3327_2001998D000098AC,1,20,K,WK,NP 
W_Sat_BR_3327_200208F80001E57E,1,14,K,WK,NP 
W_Sat_BR_3327_2002093500068466,2,40,K,WK,NP 
W_Sat_BR_3327_2002094E0001CB50,2,46,K,WK,NP 
W_Sat_BR_3327_2002096D00082BD2,1,23,K,WK,NP 
W_Sat_BR_3327_2002097600013E14,1,22,K,WK,NP 
W_Sat_BR_3327_2002098C0003C0A7,1,27,K,WK,NP 
W_Sat_BR_3327_2002099700005A95,2,46,K,WK,NP 
W_Sat_BR_3327_200219350002D537,1,10,K,WK,NP 
W_Sat_BR_3327_200219510007CAAF,1,20,K,WK,NP 
W_Sat_BR_3327_200219560004CCD9,2,45,K,WK,NP 
W_Sat_BR_3327_2002199B000332AB,1,17,K,WK,NP 
W_Sat_BR_3327_2002292C00085E9E,2,35,K,WK,NP 
W_Sat_BR_3327_200229830003D451,2,35,K,WK,NP 
W_Sat_BR_3327_2002299000046FAE,2,45,K,WK,NP 
W_Sat_BR_3327_2002299400026124,2,34,K,WK,NP 
W_Sat_BR_3327_200238C40000995D,2,64,K,WK,NP 
