Tvl_Seq,Seg_Id,OD_Grp_Id,Ori_Region_Desc,Dest_Region_Desc,Dep_Region_Desc,Arr_Region_Desc
110473450,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110473452,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110473623,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110473625,3,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110473956,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110473999,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
110474127,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
110474132,5,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
110474285,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110474285,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110474299,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
110475002,3,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
110475483,1,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110477755,17,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110479923,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110479926,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110480196,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110481154,8,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110481371,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110482440,7,3,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
110483224,5,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110483242,3,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110483663,19,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110483981,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110485919,11,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110486189,3,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110487747,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110487929,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110490604,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110490690,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110490690,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110490982,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110491568,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110491599,2,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110491599,1,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110491970,7,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110492241,5,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110492530,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110492796,8,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110493393,4,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
110493974,6,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110493984,5,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110494035,10,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110494130,3,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110494928,45,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110495013,11,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110497808,8,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110498722,7,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
110498763,1,1,TAIWAN,EUROPE,TAIWAN,EUROPE
110498793,5,1,TAIWAN,EUROPE,TAIWAN,EUROPE
110499744,3,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110502410,4,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110502985,2,2,TAIWAN,CHINA,TAIWAN,CHINA
110503738,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110503999,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110505007,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110505023,4,3,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110505239,14,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110505368,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110505507,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110505605,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110506525,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110506654,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110506805,11,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110511179,1,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110511179,2,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110512463,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110513075,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110514365,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110514810,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110515720,4,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110516752,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110517650,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110518240,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110519965,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110520349,4,2,S. E. ASIA,EUROPE,S. E. ASIA,EUROPE
110520426,12,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110520426,10,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110521152,11,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110521152,9,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110521245,3,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110522435,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110523273,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110523347,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110523508,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110524068,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110524069,3,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110524075,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110524091,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110524111,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110524122,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110524651,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110524658,1,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110524666,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110525384,3,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110525582,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110525797,7,1,TAIWAN,EUROPE,TAIWAN,EUROPE
110526847,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110526953,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110526985,9,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110527083,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110528007,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110529021,3,2,EUROPE,S. W. PACIFIC,EUROPE,S. W. PACIFIC
110530449,3,2,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
110530757,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110531705,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110531857,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110533727,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110533808,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110534940,2,2,TAIWAN,CHINA,TAIWAN,CHINA
110535527,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110536191,2,2,TAIWAN,EUROPE,TAIWAN,EUROPE
110536257,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110536546,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110536794,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110536898,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110537111,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110537826,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110538108,2,2,TAIWAN,CHINA,TAIWAN,CHINA
110538571,4,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110538830,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110539397,1,1,CHINA,TAIWAN,CHINA,TAIWAN
110539652,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110540147,2,1,EUROPE,TAIWAN,EUROPE,TAIWAN
110540329,5,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110541961,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110542011,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110542625,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110542984,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110543481,6,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110543502,5,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110543617,6,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110543807,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110543838,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110543892,6,1,N. AMERICA,CHINA,N. AMERICA,CHINA
110544191,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110544217,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110544990,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110545332,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
110545496,1,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110545496,2,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110545566,14,4,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110545728,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110545948,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
110545965,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110546250,15,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110546463,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110546629,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110546704,1,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110547203,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110547798,3,2,CHINA,N. AMERICA,CHINA,N. AMERICA
110547815,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110548173,8,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110548665,3,1,TAIWAN,EUROPE,TAIWAN,EUROPE
110548755,2,2,TAIWAN,CHINA,TAIWAN,CHINA
110549085,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110549183,1,1,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110549952,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110552589,1,1,CHINA,TAIWAN,CHINA,TAIWAN
110552589,2,2,TAIWAN,CHINA,TAIWAN,CHINA
110552667,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110552684,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110552741,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110553274,1,1,TAIWAN,CHINA,TAIWAN,CHINA
110553277,2,2,CHINA,TAIWAN,CHINA,TAIWAN
110553416,1,1,TAIWAN,CHINA,TAIWAN,CHINA
110553417,1,1,TAIWAN,CHINA,TAIWAN,CHINA
110553418,1,1,TAIWAN,CHINA,TAIWAN,CHINA
110553428,2,2,CHINA,TAIWAN,CHINA,TAIWAN
110553739,1,1,TAIWAN,CHINA,TAIWAN,CHINA
110553741,1,1,TAIWAN,CHINA,TAIWAN,CHINA
110553748,1,1,TAIWAN,CHINA,TAIWAN,CHINA
110553752,2,2,CHINA,TAIWAN,CHINA,TAIWAN
110553752,1,1,TAIWAN,CHINA,TAIWAN,CHINA
110553753,1,1,TAIWAN,CHINA,TAIWAN,CHINA
110553753,2,2,CHINA,TAIWAN,CHINA,TAIWAN
110553772,2,2,CHINA,TAIWAN,CHINA,TAIWAN
110554464,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110554477,20,2,AFRICA,TAIWAN,EUROPE,TAIWAN
110555026,5,3,EUROPE,JAPAN/KOREA,EUROPE,JAPAN/KOREA
110555054,1,1,JAPAN/KOREA,S. E. ASIA,JAPAN/KOREA,S. E. ASIA
110555869,5,3,EUROPE,JAPAN/KOREA,EUROPE,JAPAN/KOREA
110556381,3,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110557212,3,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
110558810,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110559185,3,1,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110559519,3,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110559587,2,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110559587,1,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110560248,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110560281,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110560283,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
110560316,2,2,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110562902,3,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110564347,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110564347,5,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110566841,3,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110566997,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110567027,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110569822,3,2,TAIWAN,CHINA,TAIWAN,CHINA
110570915,7,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110571241,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110572173,4,3,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110573430,3,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110573656,7,3,CHINA,TAIWAN,CHINA,TAIWAN
110576441,12,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110577015,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110577015,5,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110577419,2,2,CHINA,TAIWAN,CHINA,TAIWAN
110578936,4,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110579303,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110579611,12,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110579705,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110580468,3,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110580492,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110580603,4,3,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110581332,3,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110581890,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110582020,10,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110582251,1,1,TAIWAN,CHINA,TAIWAN,CHINA
110582257,3,2,CHINA,TAIWAN,CHINA,TAIWAN
110582259,3,2,CHINA,TAIWAN,CHINA,TAIWAN
110584244,2,2,CHINA,TAIWAN,CHINA,TAIWAN
110585422,4,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110585482,29,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110585518,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110585731,2,1,HKG/MFM,N. AMERICA,HKG/MFM,N. AMERICA
110585965,1,1,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110587235,4,2,JAPAN/KOREA,N. AMERICA,JAPAN/KOREA,N. AMERICA
110587748,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110587765,4,3,TAIWAN,CHINA,TAIWAN,CHINA
110588003,5,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110588542,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110588795,2,1,HKG/MFM,EUROPE,HKG/MFM,EUROPE
110589096,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110589101,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110589123,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110589302,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110589374,13,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110589374,14,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110589726,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110590483,2,2,CHINA,TAIWAN,CHINA,TAIWAN
110590647,2,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110591359,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110592421,6,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110593134,6,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110594294,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110594353,5,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110595806,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
110595911,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110599470,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
110600513,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
110604273,7,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110604331,4,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110604349,4,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110605508,2,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
110608937,2,2,EUROPE,TAIWAN,EUROPE,TAIWAN
110609392,1,1,CHINA,TAIWAN,CHINA,TAIWAN
110609861,4,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110609972,44,1,TAIWAN,EUROPE,TAIWAN,EUROPE
110612107,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110612954,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110612954,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110612960,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110612963,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110613301,1,1,CHINA,TAIWAN,CHINA,TAIWAN
110616856,3,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110618863,3,2,N. AMERICA,TAIWAN,N. AMERICA,TAIWAN
110620296,1,1,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110621179,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110621481,2,2,TAIWAN,CHINA,TAIWAN,CHINA
110622777,11,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110623160,5,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
110623164,8,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110623210,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110624404,4,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110626343,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110627413,2,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110628728,3,2,S. E. ASIA,TAIWAN,S. E. ASIA,TAIWAN
110629051,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
110629308,1,1,TAIWAN,S. E. ASIA,TAIWAN,S. E. ASIA
110630433,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110630987,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110631175,3,3,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110631175,4,3,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110632770,2,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110632770,1,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110632949,2,1,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110633078,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110633115,7,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110633115,6,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110633240,6,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110633240,5,2,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110634032,1,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110634032,4,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
110634433,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634434,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634436,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634437,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634441,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634444,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634445,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634447,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634450,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634451,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634453,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634454,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634454,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634457,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634457,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634477,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634478,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634479,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634481,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634482,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634483,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634484,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634486,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634487,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634489,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634517,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634517,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634519,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634519,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634521,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634521,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634523,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634523,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634524,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634524,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634526,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634526,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634527,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634527,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634530,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634530,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634531,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110634531,1,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110634904,2,2,TAIWAN,N. AMERICA,TAIWAN,N. AMERICA
110635117,2,1,S. E. ASIA,N. AMERICA,S. E. ASIA,N. AMERICA
110635549,2,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110635549,1,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110635559,1,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110635559,2,1,EUROPE,S. E. ASIA,EUROPE,S. E. ASIA
110635923,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110636435,3,1,TAIWAN,JAPAN/KOREA,TAIWAN,JAPAN/KOREA
110636531,2,2,JAPAN/KOREA,TAIWAN,JAPAN/KOREA,TAIWAN
110636664,3,2,N. AMERICA,S. E. ASIA,N. AMERICA,S. E. ASIA
