TC_Area_Cd,TC_Area_Desc,Region_Cd,Region_Desc,Cntry_Cd,Cntry_3_Ltr_Cd,Cntry_Desc,Cty_Cd,Cty_Desc,Apt_Cd,Apt_Desc
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SIT,SITKA,SIT,SITKA                         
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SIV,SULLIVAN,SIV,SULLIVAN                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SIY,MONTAGUE,SIY,MONTAGUE                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SJC,SAN JOSE,RHV,SAN JOSE RELD-HILLVIEW APT    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SJC,SAN JOSE,SJC,MINETA SAN JOSE INTERNATIONAL 
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SJN,SAINT JOHNS,SJN,SAINT JOHNS                   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SJT,SAN ANGELO,SJT,MATHIS FIELD AIRPORT          
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SKA,SPOKANE FAIRCHILD AFB,SKA,FAIRCHILD AFB                 
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SKJ,SITKINAK ISLAND,SKJ,SITKINAK ISLAND               
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SKK,SHAKTOOLIK,SKK,SHAKTOOLIK                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SKW,SKWENTNA,SKW,SKWENTA                       
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SKY,SANDUSKY,SKY,SANDUSKY                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SLC,SALT LAKE CITY,SLC,SALT LAKE CITY AIRPORT AUTHORI
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SLE,SALEM,SLE,SALEM                         
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SLG,SILOAM SPGS,SLG,SILOAM SPGS                   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SLK,SARANAC LAKE,SLK,ADIRONDACK REGIONAL AIRPORT   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SLN,SALINA,SLN,SALINA                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SLO,SALEM,SLO,SALEM                         
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SLQ,SLEETMUTE,SLQ,SLEETMUTE                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SLR,SULPHUR SPGS,SLR,SULPHUR SPGS                  
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SLT,SALIDA,SLT,SALIDA                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SME,SOMERSET,SME,SOMERSET                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SMK,ST MICHAEL,SMK,ST MICHAEL                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SMN,SALMON,SMN,SALMON                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SMX,SANTA MARIA,SMX,SANTA MARIA PUBLIC AIRPORT    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SNA,SANTA ANA,JOC,CENTERPORT HELIP              
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SNA,SANTA ANA,SNA,JOHN WAYNE AIRPORT            
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SNK,SNYDER,SNK,SNYDER                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SNL,SHAWNEE,SNL,SHAWNEE                       
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SNP,SAINT PAUL ISLAND,SNP,SAINT PAUL ISLAND             
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SNS,SALINAS,SNS,SALINAS                       
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SNY,SIDNEY,SNY,SIDNEY                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SOL,SOLOMON,SOL,SOLOMON                       
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SOP,SOUTHERN PINES,SOP,SOUTHERN PINES                
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SOV,SELDOVIA,SOV,SELDOVIA                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SOW,SHOW LOW,SOW,SHOW LOW                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SPF,SPEARFISH,SPF,SPEARFISH                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SPI,SPRINGFIELD,SPI,SPRINGFIELD CAPITAL AIRPORT   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SPQ,SAN PEDRO,SPQ,SAN PEDRO                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SPS,WICHITA FALLS,SPS,WICHITA FALLS MUNICIPAL AIRPOR
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SPW,SPENCER,SPW,SPENCER MUNICIPAL AIRPORT     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SPZ,SPRINGDALE,SPZ,SPRINGDALE                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SQA,SANTA YNEZ,SQA,SANTA YNEZ                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SQI,STERLING ROCKFALLS,SQI,STERLING                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SQL,SAN CARLOS,SQL,SAN CARLOS                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SRC,SEARCY,SRC,SEARCY                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SRF,SAN RAFAEL,SRF,SAN RAFAEL                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SRQ,SARASOTA,SRQ,SARASOTA MANATEE INT'L AIRPORT
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SRV,STONY RIVER,SRV,STONY RIVER                   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SRW,SALISBURY,SRW,SALISBURY                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SSC,SUMTER,SUM,SUMTER MUNICIPAL APT          
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SSC,SUMTER,SSC,SUMTER                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SSI,BRUNSWICK,BQK,GLYNCO JETPORT AIRPORT OF SSI 
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SSI,BRUNSWICK,SSI,BRUNSWICK M B MCKINNON APT    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SSM,SAULT STE MARIE,CIU,SAULT SAINTE MARIE CHIPPEWA CO
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SSM,SAULT STE MARIE,SSM,SAULT SAINTE MARIE COUNTY APT 
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SSW,STUART ISLAND,SSW,STUART ISLAND                 
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,STC,SAINT CLOUD,STC,ST CLOUD REGIONAL AIRPORT     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,STE,STEVENS POINT,STE,STEVENS POINT                 
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,STG,ST GEORGE ISLAND,STG,ST GEORGE IS                  
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,STJ,ST JOSEPH,STJ,ST JOSEPH                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,STK,STERLING,STK,STERLING                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,STL,ST LOUIS,CPS,SAINT LOUIS BI-STATE PARKS APT
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,STL,ST LOUIS,STL,LAMBERT-ST.LOUIS INT'L AIRPORT
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,STL,ST LOUIS,SUS,SAINT LOUIS SPIRIT OF SAINT LO
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,STP,SAINT PAUL,STP,SAINT PAUL                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,STQ,ST MARYS,STQ,ST MARYS                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,STS,SANTA ROSA,STS,SONOMA COUNTY AIRPORT         
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SUA,STUART,SUA,STUART                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SUC,SUNDANCE,SUC,SUN DANCE                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SUE,STURGEON BAY,SUE,STURGEON BAY                  
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SUN,SUN VALLEY,SUN,FRIEDMAN MEMORIAL AIRPORT     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SUO,SUNRIVER,SUO,SUN RIVER                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SUU,TRAVIS AFB,SUU,TRAVIS AFB                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SUW,SUPERIOR,SUW,SUPERIOR                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SUX,SIOUX CITY,SUX,SIOUX GATEWAY AIRPORT         
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SVA,SAVOONGA,SVA,SAVOONGA                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SVC,SILVER CITY,SVC,SILVER CITY                   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SVE,SUSANVILLE,SVE,SUSANVILLE                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SVH,STATESVILLE,SVH,STATESVILLE                   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SVS,STEVENS VILLAGE,SVS,STEVENS VILLAGE               
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SVW,SPARREVOHN,SVW,SPARREVOHN                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SWD,SEWARD,SWD,SEWARD                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SWF,NEWBURGH,SWF,THE PORT AUTHORITY OF NEW YORK
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SWO,STILLWATER,SWO,STILLWATER                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SWW,SWEETWATER,SWW,SWEETWATER                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SXP,SHELDONS POINT,SXP,SHELDON POINT                 
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SXQ,SOLDOTNA,SXQ,SOLDOTNA                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SXY,SIDNEY,SXY,SIDNEY                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SYA,SHEMYA,SYA,SHEMYA                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SYB,SEAL CAPE,SYB,SEAL CAPE                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SYI,SHELBYVILLE,SYI,SHELBYVILLE                   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SYN,SHEMYA,SYN,SHEMYA                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SYR,SYRACUSE,SYR,SYRACUSE HANCOCK INT'L AIRPORT
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SZL,WARRENSBURG,SZL,WARRENSBURG                   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,SZP,SANTA PAULO,SZP,SANTA PAULO                   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TAD,TRINIDAD,TAD,TRINIDAD                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TAL,TANANA,TAL,TANANA                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TBN,FT LEONARD WOOD,TBN,FT LEONARD WOOD               
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TBR,STATESBORO,TBR,STATESBORO                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TCC,TUCUMCARI,TCC,TUCUMCARI                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TCL,TUSCALOOSA,TCL,TUSCALOOSA                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TCM,TACOMA MCCHORD AFB,TCM,TACOMA AFB                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TCT,TAKOTNA,TCT,TAKOTNA                       
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TDO,TOLEDO,TDO,TOLEDO                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TEB,TETERBORO,TEB,TETERBORO                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TEH,TETLIN,TEH,TETLIN                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TEK,TATITLEK,TEK,TATITLEK                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TEX,TELLURIDE,TEX,TELLURIDE REGIONAL AIRPORT    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TGE,TUSKEGEE,TGE,TUSKEGEE                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,THA,TULLAHOMA,THA,TULLAHOMA NORTHERN APT        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,THP,THERMOPOLIS,THP,THERMOPOLIS                   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,THV,YORK,THV,YORK                          
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TIK,TINKER AFB,TIK,TINKER AFB                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TIW,TACOMA,TIW,TACOMA INDUSTRIAL APT         
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TIX,TITUSVILLE,TIX,TITUSVILLE                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TKA,TALKEETNA,TKA,TALKEETNA                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TKE,TENAKEE SPRINGS,TKE,TENAKEE SPRINGS               
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TKF,TRUCKEE,TKF,TRUCKEE                       
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TKI,TOKEEN,TKI,TOKEEN                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TKJ,TOK,TKJ,TOK                           
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TLA,TELLER,TLA,TELLER                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TLF,TELIDA,TLF,TELIDA                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TLH,TALLAHASSEE,TLH,TALLAHASSEE REGIONAL AIRPORT  
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TLJ,TATALINA,TLJ,TATALINA                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TLR,TULARE,TLR,TULARE                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TLT,TULUKSAK,TLT,TULUKSAK                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TMA,TIFTON,TMA,TIFTON                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TNC,TIN CITY,TNC,TIN CITY                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TNK,TUNUNAK,TNK,TUNUNAK                       
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TNP,TWENTYNINE PALMS,TNP,TWENTY NINE PALMS             
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TNU,NEWTON,TNU,NEWTON                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TOA,TORRANCE,TOA,TORRANCE                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TOC,TOCCOA,TOC,TOCCOA                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TOG,TOGIAK VILLAGE,TOG,TOGIAK                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TOI,TROY,TOI,TROY                          
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TOL,TOLEDO,TOL,TOLEDO EXPRESS                
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TOP,TOPEKA,TOP,TOPEKA PHILLIP BILLARD APT    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TOR,TORRINGTON,TOR,TORRINGTON                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TPA,TAMPA,TPF,TAMPA PETER O'KNIGHT APT      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TPA,TAMPA,TPA,TAMPA INTERNATIONAL AIRPORT   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TPA,TAMPA,PIE,SAINT PETERSBURG/CLEARWATER IN
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TPA,TAMPA,SPG,SAINT PETERSBURG WHITTED APT  
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TPA,TAMPA,CLW,SAINT PETERSBURG CLEARWATER EX
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TPA,TAMPA,KYO,TAMPA TOPP OF TAMPA APT       
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TPA,TAMPA,MCF,MACDILL AFB                   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TPH,TONOPAH,TPH,TONOPAH APT                   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TPH,TONOPAH,XSD,TONOPAH TEST RANGE APR        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TPL,TEMPLE,TPL,TEMPLE                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TRH,TRONA,TRH,TRONA                         
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TRI,BRISTOL,TRI,TRI-CITIES REGIONAL AIRPORT   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TRL,TERRELL,TRL,TERRELL                       
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TRM,THERMAL,TRM,THERMAL                       
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TRT,TREMONTON,TRT,TREMONTON                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TSM,TAOS,TSM,TAOS                          
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TSP,TEHACHAPI,TSP,TEHACHAPI                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TTN,TRENTON,TTN,TRENTON MERCER AIRPORT        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TTO,BRITTON,TTO,BRITTON                       
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TUL,TULSA,RVS,TULSA RICHARD LLOYD JONES JUNI
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TUL,TULSA,TUL,TULSA AIRPORTS IMPROVEMENT TRU
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TUP,TUPELO,TUP,TUPELO AIRPORT AUTHORITY      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TUS,TUCSON,TUS,TUCSON INTERNATIONAL APT      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TUS,TUCSON,AVW,TUCSON AVRA VALLEY APT        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TVC,TRAVERSE CITY,TVC,CHERRY CAPITAL AIRPORT        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TVF,THIEF RIVER FALLS,TVF,THIEF RIVER FALLS REGIONAL AIR
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TVI,THOMASVILLE,TVI,THOMASVILLE                   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TVL,LAKE TAHOE,TVL,LAKE TAHOE AIRPORT            
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TWA,TWIN HILLS,TWA,TWIN FALLS                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TWD,PORT TOWNSEND,TWD,PORT TOWNSEND                 
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TWE,TAYLOR,TWE,TAYLOR                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TWF,TWIN FALLS,TWF,TWIN FALLS-SUN VALLEY REGIONAL
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TXK,TEXARKANA,TXK,TEXARKANA REGIONAL AIRPORT    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TYR,TYLER,TYR,TYLER POUNDS REGIONAL AIRPORT 
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TYS,KNOXVILLE,TYS,METROPOLITAN KNOXVILLE AIRPORT
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,TYZ,TAYLOR,TYZ,TAYLOR                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UBS,COLUMBUS,GTR,GOLDEN TRIANGLE REGIONAL AIRPO
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UBS,COLUMBUS,UBS,COLUMBUS LOWNDES COUNTY APT   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UCA,UTICA,UCA,ONEIDA COUNTY AIRPORT         
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UCY,UNION CITY,UCY,UNION CITY                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UES,WAUKESHA,UES,WAUKESHA                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UGI,UGANIK,UGI,UGANIK                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UGN,WAUKEGAN,UGN,WAUKEGAN                      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UGS,UGASHIK,UGS,UGASHIK                       
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UIN,QUINCY,UIN,QUINCY MUNICIPAL AIRPORT      
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UIZ,UTICA,UIZ,UTICA                         
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UKI,UKIAH,UKI,UKIAH                         
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UKN,WAUKON,UKN,WAUKON                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UKT,QUAKERTOWN,UKT,QUAKERTOWN                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,ULM,NEW ULM,ULM,NEW ULM                       
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UMT,UMIAT,UMT,UMIAT                         
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UNK,UNALAKLEET,UNK,UNALAKLEET                    
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UOX,UNIVERSITY OXFORD,UOX,UNIVERSITY OXFORD             
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UPP,UPOLU POINT,UPP,UPOLU POINT                   
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UQE,QUEEN,UQE,QUEEN                         
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UST,ST AUGUSTINE,UST,ST AUGUSTINE                  
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UTO,UTOPIA CREEK,UTO,UTOPIA                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,UVA,UVALDE,UVA,UVALDE                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,VAK,CHEVAK,VAK,CHEVAK                        
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,VCB,VIEW COVE,VCB,VIEW COVE                     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,VCT,VICTORIA,VCT,VICTORIA REGIONAL AIRPORT     
1,TC1    ,N.A,N. AMERICA,US,USA,UNITED STATES OF AMERICA,VCV,VICTORVILLE,VCV,Southern California Logistics 
