Pax_key,Bag_Cnt,Bag_Wt_Msr,Unit_Qual_Cd,Wt_Knw_Ind,Pool_Ind
S_Mon_BR_3690_2005BA160007B659,2,45,K,WK,NP 
S_Mon_BR_3690_2005CA340000B8F3,2,40,K,WK,NP 
S_Mon_BR_3690_2005CA540000239A,0,0,*,*,YP 
S_Mon_BR_3690_2005D9B6000018CB,1,17,K,WK,NP 
S_Mon_BR_3690_2005DA0A0002F185,3,69,K,WK,NP 
S_Mon_BR_3690_2005DA1D000317A8,1,22,K,WK,NP 
S_Mon_BR_3690_2005DA1D0008995F,2,30,K,WK,NP 
S_Mon_BR_3690_2005DA2E000810B5,2,42,K,WK,NP 
S_Mon_BR_3690_2005DA4000051A8F,1,12,K,WK,NP 
S_Mon_BR_3690_2005DA55000523A4,2,46,K,WK,NP 
S_Mon_BR_3690_2005E9F500017B86,1,18,K,WK,NP 
S_Mon_BR_3690_2005EA23000688F9,2,34,K,WK,NP 
S_Mon_BR_3690_2005EA2A00009994,2,27,K,WK,NP 
S_Mon_BR_3690_2005EA3000004C38,6,129,K,WK,NP 
S_Mon_BR_3690_2005EA510002710F,2,45,K,WK,NP 
S_Mon_BR_3690_2005F9EF000118D4,2,40,K,WK,NP 
S_Mon_BR_3690_2005FA000001505A,2,26,K,WK,NP 
S_Mon_BR_3690_2005FA0D0007DE28,2,26,K,WK,NP 
S_Mon_BR_3690_2005FA130007E982,0,0,*,*,YP 
S_Mon_BR_3690_2005FA2E0005C656,2,46,K,WK,NP 
S_Mon_BR_3690_2005FA330005D261,2,30,K,WK,NP 
S_Mon_BR_3690_2005FA3E0005754F,3,53,K,WK,NP 
S_Mon_BR_3690_2005FA4C0001F9FD,0,0,*,*,YP 
S_Mon_BR_3690_200609D50008A9F1,1,16,K,WK,YP 
S_Mon_BR_3690_200609D70001BDC4,2,45,K,WK,NP 
S_Mon_BR_3690_200609DB000BAAFA,2,36,K,WK,NP 
S_Mon_BR_3690_200609E000007B8B,2,46,K,WK,NP 
S_Mon_BR_3690_20060A1300038E50,1,17,K,WK,NP 
S_Mon_BR_3690_20060A2C0000E6F1,2,26,K,WK,NP 
S_Mon_BR_3690_20060A3D0002A187,2,42,K,WK,NP 
S_Mon_BR_3690_20061A1F000B31E1,2,46,K,WK,NP 
S_Mon_BR_3690_20061A24000582C5,2,40,K,WK,YP 
S_Mon_BR_3690_20061A3D000145D1,2,46,K,WK,NP 
S_Mon_BR_3690_20061A42000267CF,2,46,K,WK,NP 
S_Mon_BR_3690_20061A4A00040A15,2,30,K,WK,NP 
S_Mon_BR_3690_20061A5100007070,2,45,K,WK,NP 
S_Mon_BR_3690_20061A5400034BFC,3,61,K,WK,YP 
S_Mon_BR_3690_200629F30006C34B,2,43,K,WK,NP 
S_Mon_BR_3690_200629FF000C301D,2,32,K,WK,NP 
S_Mon_BR_3690_20062A130000C245,2,46,K,WK,NP 
S_Mon_BR_3690_20062A2900016CCA,2,24,K,WK,NP 
S_Mon_BR_3690_20062A37000843E6,1,12,K,WK,YP 
S_Mon_BR_3690_20062A4E0000FBE9,3,50,K,WK,NP 
S_Mon_BR_3690_20062A510001BF31,2,46,K,WK,NP 
S_Mon_BR_3690_20222995000BEB69,3,53,K,WK,NP 
S_Mon_BR_3690_2022299E0000F644,2,44,K,WK,NP 
S_Mon_BR_3690_2032098500030B86,2,46,K,WK,NP 
S_Mon_BR_3690_20320996000722DC,1,7,K,WK,NP 
S_Mon_BR_3690_2032099A00008084,1,23,K,WK,NP 
S_Mon_BR_3690_2032099A0001619B,2,45,K,WK,NP 
S_Mon_BR_3690_203209A000045C91,2,47,K,WK,NP 
S_Mon_BR_3690_203209A200009674,2,32,K,WK,NP 
S_Mon_BR_3690_204038E40003D48C,2,39,K,WK,NP 
S_Mon_BR_3690_2040390B00007691,1,15,K,WK,NP 
S_Mon_BR_3690_2040395600012957,2,32,K,WK,YP 
S_Mon_BR_3690_20403995000AB904,1,13,K,WK,NP 
S_Mon_BR_3690_20403997000235F2,2,44,K,WK,NP 
S_Mon_BR_3690_2040399E00022C5E,2,46,K,WK,NP 
S_Mon_BR_3690_2040488700034AD1,2,64,K,WK,NP 
S_Mon_BR_3690_2040492500000BA7,1,7,K,WK,NP 
S_Mon_BR_3690_2040496A0001CCB8,2,46,K,WK,NP 
S_Mon_BR_3690_2040497C00026656,2,46,K,WK,NP 
S_Mon_BR_3690_20404989000092CF,2,44,K,WK,NP 
S_Mon_BR_3690_2043597000008C6A,3,53,K,WK,NP 
S_Mon_BR_3690_2043597300028BC7,2,46,K,WK,NP 
S_Mon_BR_3690_2043597C00025871,2,45,K,WK,NP 
S_Mon_BR_3690_205049960006894D,0,0,*,*,YP 
S_Mon_BR_3690_20604923000B69D1,2,46,K,WK,NP 
S_Mon_BR_3690_2060493A0002A5CC,2,47,K,WK,NP 
S_Mon_BR_3690_206049900000623B,3,53,K,WK,NP 
S_Mon_BR_3690_2063293F00064E27,1,18,K,WK,NP 
S_Mon_BR_3690_206329590002A4F8,2,46,K,WK,NP 
S_Mon_BR_3690_206329720004925B,2,46,K,WK,NP 
S_Mon_BR_3690_2063298E0000D2BE,2,54,K,WK,NP 
S_Mon_BR_3690_206329950000C209,2,55,K,WK,NP 
S_Mon_BR_3690_2063299B00019B8A,2,43,K,WK,NP 
S_Mon_BR_3690_3003491200001634,2,22,K,WK,NP 
S_Mon_BR_3690_3003491200007FE7,2,34,K,WK,NP 
S_Mon_BR_3690_300349120000B7C7,2,45,K,WK,NP 
S_Mon_BR_3690_300349C800001395,1,18,K,WK,NP 
S_Mon_BR_3690_3003693800001B69,1,14,K,WK,NP 
S_Mon_BR_3690_30036A35000050B5,2,30,K,WK,NP 
S_Mon_BR_3690_30039995000027D9,3,53,K,WK,NP 
S_Mon_BR_3690_30039A4A00004345,3,52,K,WK,NP 
S_Mon_BR_3690_3003B91300001E65,4,76,K,WK,NP 
S_Mon_BR_3690_3003B9B100006ACC,2,38,K,WK,NP 
S_Mon_BR_3690_3003C9E100006952,3,69,K,WK,NP 
S_Mon_BR_3690_3003DA5700001693,2,44,K,WK,NP 
S_Mon_BR_3690_3003E90E0000579D,2,36,K,WK,NP 
S_Mon_BR_3690_3003E9140000037A,1,15,K,WK,NP 
S_Mon_BR_3690_3003E91500000F36,2,46,K,WK,NP 
S_Mon_BR_3690_3003E91500004ECC,3,53,K,WK,NP 
S_Mon_BR_3690_3003E91500009B5A,2,30,K,WK,NP 
S_Mon_BR_3690_3003E986000007B6,0,0,*,*,YP 
S_Mon_BR_3690_3003F92C000013B5,2,30,K,WK,NP 
S_Mon_BR_3690_3003F92E0000101A,0,0,*,*,YP 
S_Mon_BR_3690_3003F933000052E5,2,40,K,WK,NP 
S_Mon_BR_3690_3004091700004188,0,0,*,*,YP 
S_Mon_BR_3690_30040A1F00004381,1,15,K,WK,NP 
S_Mon_BR_3690_3004291500003418,1,13,K,WK,NP 
S_Mon_BR_3690_30042A290000374D,1,23,K,WK,NP 
S_Mon_BR_3690_30048A290000210D,0,0,*,*,YP 
S_Mon_BR_3690_30066A3600000BBB,2,46,K,WK,NP 
S_Mon_BR_3690_3006AA2900000581,2,40,K,WK,YP 
S_Mon_BR_3693_10ACB200002E327A,2,45,K,WK,NP 
S_Mon_BR_3693_10ACB200002EBFDB,0,0,*,*,YP 
S_Mon_BR_3693_10ACB200003235E0,1,22,K,WK,NP 
S_Mon_BR_3693_10ACB200003238C3,3,44,K,WK,NP 
S_Mon_BR_3693_200198F90001C76A,0,0,*,*,YP 
S_Mon_BR_3693_200199470000402C,5,129,K,WK,YP 
S_Mon_BR_3693_2001995700005683,2,45,K,WK,NP 
S_Mon_BR_3693_2001997100023B58,2,38,K,WK,NP 
S_Mon_BR_3693_200199780000B963,0,0,*,*,YP 
S_Mon_BR_3693_20019989000420D8,2,43,K,WK,NP 
S_Mon_BR_3693_2001998B00051970,2,55,K,WK,NP 
S_Mon_BR_3693_20020956000029F2,3,69,K,WK,NP 
S_Mon_BR_3693_2002096500091619,0,0,*,*,YP 
S_Mon_BR_3693_2002096900064340,2,26,K,WK,NP 
S_Mon_BR_3693_2002096A0003B90D,2,46,K,WK,NP 
S_Mon_BR_3693_2002096C000964A8,2,64,K,WK,NP 
S_Mon_BR_3693_2002193300017AEA,0,0,*,*,YP 
S_Mon_BR_3693_2002196D00060D06,2,38,K,WK,NP 
S_Mon_BR_3693_2002198300017ED4,2,40,K,WK,NP 
S_Mon_BR_3693_20021985000589F2,4,126,K,WK,NP 
S_Mon_BR_3693_2002198C0000A626,5,148,K,WK,YP 
S_Mon_BR_3693_200219900000DE7C,0,0,*,*,YP 
S_Mon_BR_3693_200219950003A4C1,1,28,K,WK,NP 
S_Mon_BR_3693_2002199900013B39,2,26,K,WK,NP 
S_Mon_BR_3693_20022901000075C5,2,36,K,WK,NP 
S_Mon_BR_3693_20022925000137A5,2,46,K,WK,NP 
S_Mon_BR_3693_200229340008C19A,2,30,K,WK,NP 
S_Mon_BR_3693_2002299C0004A01B,2,46,K,WK,NP 
S_Mon_BR_3693_200238B00004FC63,0,0,*,*,YP 
S_Mon_BR_3693_200238CE0004182B,1,15,K,WK,NP 
S_Mon_BR_3693_20023908000832DB,2,55,K,WK,NP 
S_Mon_BR_3693_2002392600026FD5,2,50,K,WK,NP 
S_Mon_BR_3693_2002392A0001014E,0,0,*,*,YP 
S_Mon_BR_3693_200239350000F9DB,0,0,*,*,YP 
S_Mon_BR_3693_2002395D0000FEA0,3,71,K,WK,NP 
S_Mon_BR_3693_200239690007CE8F,3,66,K,WK,NP 
S_Mon_BR_3693_2002396B00067EF7,2,24,K,WK,NP 
S_Mon_BR_3693_2002398700016E6A,2,48,K,WK,NP 
S_Mon_BR_3693_2002399A00019605,1,20,K,WK,NP 
S_Mon_BR_3693_2002399D00099C3A,1,8,K,WK,NP 
S_Mon_BR_3693_20024901000667A7,2,45,K,WK,NP 
S_Mon_BR_3693_2002491500038E19,2,33,K,WK,NP 
S_Mon_BR_3693_2002493A000BBCAC,2,38,K,WK,NP 
S_Mon_BR_3693_20024945000081FC,2,45,K,WK,NP 
S_Mon_BR_3693_2002499600006C32,2,46,K,WK,NP 
S_Mon_BR_3693_2002499C00028C21,2,40,K,WK,NP 
S_Mon_BR_3693_2002499F000115D5,0,0,*,*,YP 
S_Mon_BR_3693_200259450004EC5F,2,46,K,WK,NP 
S_Mon_BR_3693_2002596800030633,0,0,*,*,YP 
S_Mon_BR_3693_2002598D00016BE5,2,46,K,WK,NP 
S_Mon_BR_3693_200259900000315B,2,46,K,WK,NP 
S_Mon_BR_3693_200268E90005A701,4,92,K,WK,YP 
S_Mon_BR_3693_2002694F000775ED,5,100,K,WK,YP 
S_Mon_BR_3693_2002695100007607,2,40,K,WK,NP 
S_Mon_BR_3693_2002695400017A6F,2,46,K,WK,NP 
S_Mon_BR_3693_20026970000467EF,2,64,K,WK,NP 
S_Mon_BR_3693_20026986000933FD,1,26,K,WK,NP 
S_Mon_BR_3693_2002699500008382,2,46,K,WK,NP 
S_Mon_BR_3693_2002699F0005B21C,1,20,K,WK,NP 
S_Mon_BR_3693_2002794400040C95,0,0,*,*,YP 
S_Mon_BR_3693_200279630009A591,1,20,K,WK,NP 
S_Mon_BR_3693_2002797800077458,2,58,K,WK,NP 
S_Mon_BR_3693_2002798B00029CF9,2,64,K,WK,NP 
S_Mon_BR_3693_2002799900042519,2,40,K,WK,NP 
S_Mon_BR_3693_200288F20008788B,10,250,K,WK,YP 
S_Mon_BR_3693_2002890E00094E82,2,40,K,WK,NP 
S_Mon_BR_3693_200289240008CE2E,2,40,K,WK,NP 
S_Mon_BR_3693_2002894C0004F325,1,17,K,WK,NP 
S_Mon_BR_3693_200289790009884E,1,22,K,WK,NP 
S_Mon_BR_3693_2002898800062B10,0,0,*,*,YP 
S_Mon_BR_3693_2002898D0006B678,2,45,K,WK,NP 
S_Mon_BR_3693_2002899300015BCE,0,0,*,*,YP 
S_Mon_BR_3693_20028995000328DE,3,69,K,WK,NP 
S_Mon_BR_3693_2002899B000319B3,1,20,K,WK,NP 
S_Mon_BR_3693_200289A300016078,2,44,K,WK,NP 
S_Mon_BR_3693_200298FA00082EA1,2,40,K,WK,NP 
S_Mon_BR_3693_200299630000AE21,2,45,K,WK,NP 
S_Mon_BR_3693_200299650008D28D,2,38,K,WK,NP 
S_Mon_BR_3693_2002996A000033A2,2,46,K,WK,NP 
S_Mon_BR_3693_2002998C0008F64D,2,46,K,WK,NP 
S_Mon_BR_3693_2002998E0003B3FB,2,64,K,WK,NP 
S_Mon_BR_3693_200299930002F597,2,40,K,WK,NP 
S_Mon_BR_3693_200299950003D127,2,54,K,WK,NP 
S_Mon_BR_3693_2002999E00091B56,2,43,K,WK,NP 
S_Mon_BR_3693_200308A6000575E3,2,40,K,WK,NP 
S_Mon_BR_3693_200308F60007ACCA,2,64,K,WK,NP 
S_Mon_BR_3693_2003093E0003C45F,5,120,K,WK,YP 
S_Mon_BR_3693_2003096C00013055,1,10,K,WK,NP 
S_Mon_BR_3693_2003098C0001D5F5,2,46,K,WK,NP 
S_Mon_BR_3693_200309A000064B19,1,14,K,WK,NP 
S_Mon_BR_3693_200509E400025CF9,5,110,K,WK,NP 
S_Mon_BR_3693_20050A0400072D79,0,0,*,*,YP 
S_Mon_BR_3693_20050A0A000BF748,4,105,K,WK,NP 
S_Mon_BR_3693_20050A1B0000AE32,0,0,*,*,YP 
S_Mon_BR_3693_20050A2200025C8B,4,67,K,WK,YP 
S_Mon_BR_3693_20050A280004F49F,1,20,K,WK,NP 
S_Mon_BR_3693_20050A2C00006763,2,34,K,WK,NP 
S_Mon_BR_3693_20050A3E00009D4F,1,8,K,WK,NP 
S_Mon_BR_3693_20050A4A0006BF62,0,0,*,*,YP 
S_Mon_BR_3693_20050A510000BF00,2,40,K,WK,NP 
S_Mon_BR_3693_200519D1000630CA,2,46,K,WK,NP 
S_Mon_BR_3693_200519DC00059FAD,2,46,K,WK,NP 
S_Mon_BR_3693_200519EA0008F8FB,1,15,K,WK,NP 
S_Mon_BR_3693_200519F40006C76E,2,45,K,WK,NP 
S_Mon_BR_3693_20051A2000066660,2,39,K,WK,NP 
S_Mon_BR_3693_20051A2A0001FD9D,2,40,K,WK,NP 
S_Mon_BR_3693_20051A450002DD54,2,40,K,WK,NP 
S_Mon_BR_3693_20051A4700004290,2,46,K,WK,NP 
S_Mon_BR_3693_20051A530000CDD7,2,45,K,WK,NP 
S_Mon_BR_3693_200529A400017C6F,2,43,K,WK,NP 
S_Mon_BR_3693_20052A0500081317,1,25,K,WK,NP 
S_Mon_BR_3693_20052A340006A2CC,2,45,K,WK,NP 
S_Mon_BR_3693_20052A3D0002197F,2,46,K,WK,NP 
S_Mon_BR_3693_20052A4B00024E85,2,46,K,WK,NP 
S_Mon_BR_3693_20052A4F0001B92C,4,80,K,WK,YP 
S_Mon_BR_3693_20052A4F0001B92E,0,0,*,*,YP 
S_Mon_BR_3693_20052A5000031B16,1,27,K,WK,NP 
S_Mon_BR_3693_20052A510003D9FE,0,0,*,*,YP 
S_Mon_BR_3693_200539CC000A2D4A,4,89,K,WK,YP 
S_Mon_BR_3693_200539F0000107D4,4,91,K,WK,YP 
S_Mon_BR_3693_20053A0C000B9C84,6,168,K,WK,YP 
S_Mon_BR_3693_20053A1A00041DEB,3,70,K,WK,NP 
S_Mon_BR_3693_20053A4C0002693A,2,24,K,WK,NP 
S_Mon_BR_3693_20053A54000802C6,3,56,K,WK,NP 
S_Mon_BR_3693_20053A5800014788,6,120,K,WK,YP 
S_Mon_BR_3693_200549D900074525,4,80,K,WK,YP 
S_Mon_BR_3693_200549F700073782,2,64,K,WK,NP 
S_Mon_BR_3693_20054A1B000430D6,2,35,K,WK,NP 
S_Mon_BR_3693_20054A2600093C51,2,40,K,WK,NP 
S_Mon_BR_3693_20054A2A00037FCB,2,54,K,WK,NP 
S_Mon_BR_3693_20054A3000004257,2,42,K,WK,NP 
S_Mon_BR_3693_20054A310001905D,1,10,K,WK,NP 
S_Mon_BR_3693_20054A45000150E2,2,40,K,WK,NP 
S_Mon_BR_3693_200559D40007F8EB,2,40,K,WK,NP 
S_Mon_BR_3693_200559E9000B2F0F,1,21,K,WK,NP 
S_Mon_BR_3693_20055A36000224EA,2,45,K,WK,NP 
S_Mon_BR_3693_20055A460001C89B,0,0,*,*,YP 
S_Mon_BR_3693_20056A120001FA5F,4,88,K,WK,NP 
S_Mon_BR_3693_20056A170001B2BC,4,80,K,WK,YP 
S_Mon_BR_3693_20056A500002DD15,1,20,K,WK,NP 
S_Mon_BR_3693_20056A5300022731,2,41,K,WK,YP 
S_Mon_BR_3693_20056A5B00008E09,2,46,K,WK,NP 
S_Mon_BR_3693_200589A400035F74,2,40,K,WK,NP 
S_Mon_BR_3693_20058A03000158EC,0,0,*,*,YP 
S_Mon_BR_3693_20058A2600086A6A,2,64,K,WK,NP 
S_Mon_BR_3693_20058A2D0001CCFA,0,0,*,*,YP 
S_Mon_BR_3693_20058A45000014E3,2,40,K,WK,NP 
S_Mon_BR_3693_20058A4C00086256,2,40,K,WK,NP 
S_Mon_BR_3693_20058A5500059233,0,0,*,*,YP 
S_Mon_BR_3693_200599A60000F12F,3,71,K,WK,NP 
S_Mon_BR_3693_200599B300083C64,2,46,K,WK,NP 
S_Mon_BR_3693_200599E10009D906,0,0,*,*,YP 
S_Mon_BR_3693_200599F90004DEBA,2,40,K,WK,NP 
S_Mon_BR_3693_20059A030006FBD5,2,56,K,WK,NP 
S_Mon_BR_3693_20059A0500092A4C,1,10,K,WK,NP 
S_Mon_BR_3693_20059A0A000076A9,2,55,K,WK,NP 
S_Mon_BR_3693_20059A2B0001878F,1,10,K,WK,NP 
S_Mon_BR_3693_20059A2F000770AD,1,8,K,WK,NP 
S_Mon_BR_3693_20059A3F0001A5DA,5,100,K,WK,NP 
S_Mon_BR_3693_20059A450003F0F6,2,64,K,WK,NP 
S_Mon_BR_3693_20059A5400019AA6,2,40,K,WK,NP 
S_Mon_BR_3693_2005A9DA000A6109,2,46,K,WK,NP 
S_Mon_BR_3693_2005A9F200002337,1,20,K,WK,NP 
S_Mon_BR_3693_2005AA040007BE49,2,46,K,WK,NP 
S_Mon_BR_3693_2005AA2B000082DF,2,46,K,WK,NP 
S_Mon_BR_3693_2005AA3C00048B18,2,46,K,WK,NP 
S_Mon_BR_3693_2005AA540009F881,2,46,K,WK,NP 
S_Mon_BR_3693_2005B9B70007BC24,2,40,K,WK,NP 
S_Mon_BR_3693_2005B9E30006C485,2,33,K,WK,NP 
S_Mon_BR_3693_2005BA0C0001BEAD,1,20,K,WK,NP 
S_Mon_BR_3693_2005BA370003A4C2,2,43,K,WK,NP 
S_Mon_BR_3693_2005BA3A000479FF,6,120,K,WK,YP 
S_Mon_BR_3693_2005BA3B0002AEAF,6,113,K,WK,YP 
S_Mon_BR_3693_2005BA420000FC33,0,0,*,*,YP 
S_Mon_BR_3693_2005BA5100044A32,2,42,K,WK,NP 
S_Mon_BR_3693_2005C9CB000A9C5F,2,52,K,WK,NP 
S_Mon_BR_3693_2005C9E8000B278A,0,0,*,*,YP 
S_Mon_BR_3693_2005C9ED00073279,6,120,K,WK,YP 
S_Mon_BR_3693_2005CA14000BB5CE,2,41,K,WK,NP 
S_Mon_BR_3693_2005CA3B0008C286,2,40,K,WK,NP 
S_Mon_BR_3693_2005CA440001C78E,3,50,K,WK,NP 
S_Mon_BR_3693_2005CA510000FE07,2,45,K,WK,NP 
S_Mon_BR_3693_2005D9F200000EF4,3,92,K,WK,NP 
S_Mon_BR_3693_2005DA10000060A8,2,30,K,WK,NP 
S_Mon_BR_3693_2005DA180000E1A8,1,23,K,WK,NP 
S_Mon_BR_3693_2005DA1D000BFA5B,1,3,K,WK,NP 
S_Mon_BR_3693_2005DA1E00045330,4,92,K,WK,YP 
S_Mon_BR_3693_2005DA310005D93A,2,46,K,WK,NP 
S_Mon_BR_3693_2005DA3200046FB0,2,46,K,WK,NP 
S_Mon_BR_3693_2005DA3900024889,1,24,K,WK,NP 
S_Mon_BR_3693_2005DA3E00009993,0,0,*,*,YP 
S_Mon_BR_3693_2005DA5A0000E6D6,2,46,K,WK,NP 
S_Mon_BR_3693_2005EA00000096B7,18,375,K,WK,YP 
S_Mon_BR_3693_2005EA0E00019E58,2,46,K,WK,NP 
S_Mon_BR_3693_2005EA1C00013202,2,45,K,WK,NP 
S_Mon_BR_3693_2005EA2100022354,0,0,*,*,YP 
S_Mon_BR_3693_2005EA2E000012CF,2,45,K,WK,NP 
S_Mon_BR_3693_2005EA3B0002A44B,2,40,K,WK,NP 
S_Mon_BR_3693_2005EA500000BFAF,2,46,K,WK,NP 
S_Mon_BR_3693_2005EA5600017B06,2,46,K,WK,NP 
S_Mon_BR_3693_2005F9B40000F389,1,29,K,WK,NP 
S_Mon_BR_3693_2005F9DD00008AA6,2,40,K,WK,NP 
S_Mon_BR_3693_2005FA040001C663,2,31,K,WK,NP 
S_Mon_BR_3693_2005FA100004A370,0,0,*,*,YP 
S_Mon_BR_3693_2005FA2100080AB5,7,205,K,WK,NP 
S_Mon_BR_3693_2005FA300001E0E7,2,40,K,WK,NP 
S_Mon_BR_3693_2005FA4100011B8E,3,60,K,WK,NP 
S_Mon_BR_3693_2005FA52000157D2,2,43,K,WK,NP 
S_Mon_BR_3693_2005FA5A0009A31C,5,102,K,WK,NP 
S_Mon_BR_3693_200609D700010DFE,4,74,K,WK,YP 
S_Mon_BR_3693_200609F800028DA8,2,45,K,WK,NP 
S_Mon_BR_3693_200609FC0004456F,2,60,K,WK,NP 
S_Mon_BR_3693_20060A250006BABC,0,0,*,*,YP 
S_Mon_BR_3693_20060A270002C48C,2,41,K,WK,NP 
S_Mon_BR_3693_20060A3500001EEF,0,0,*,*,YP 
S_Mon_BR_3693_20060A350007B66A,2,46,K,WK,NP 
S_Mon_BR_3693_20060A5200051C0E,2,48,K,WK,NP 
S_Mon_BR_3693_20060A530000C209,2,55,K,WK,NP 
S_Mon_BR_3693_20060A540002A617,1,20,K,WK,NP 
S_Mon_BR_3693_200619F900018D94,0,0,*,*,YP 
S_Mon_BR_3693_20061A0E0005B59C,1,20,K,WK,NP 
S_Mon_BR_3693_20061A100002DECC,1,11,K,WK,NP 
S_Mon_BR_3693_20061A1500026FDD,2,40,K,WK,NP 
S_Mon_BR_3693_20061A1C00025174,2,45,K,WK,NP 
S_Mon_BR_3693_20061A3E00020BC5,2,55,K,WK,NP 
S_Mon_BR_3693_20061A41000415B4,3,60,K,WK,YP 
S_Mon_BR_3693_200629E40001EDBF,2,40,K,WK,NP 
S_Mon_BR_3693_20062A1700076145,3,94,K,WK,NP 
S_Mon_BR_3693_20062A490000202C,2,45,K,WK,NP 
S_Mon_BR_3693_2022298C0002207F,4,110,K,WK,NP 
S_Mon_BR_3693_2022299A00062A41,1,10,K,WK,NP 
S_Mon_BR_3693_202229A100090910,2,40,K,WK,NP 
S_Mon_BR_3693_2032098C0000F6B0,2,35,K,WK,NP 
S_Mon_BR_3693_203209A30001479D,2,26,K,WK,NP 
S_Mon_BR_3693_2040391E000070A2,1,20,K,WK,NP 
S_Mon_BR_3693_2040393900068F19,4,22,K,WK,NP 
S_Mon_BR_3693_2040395A0001D33E,4,100,K,WK,NP 
S_Mon_BR_3693_204039750001372F,0,0,*,*,YP 
S_Mon_BR_3693_20403981000295F2,0,0,*,*,YP 
S_Mon_BR_3693_2040398D0001148F,7,153,K,WK,YP 
S_Mon_BR_3693_2040398F0001E2B6,1,15,K,WK,NP 
S_Mon_BR_3693_204048D30000E3D6,2,40,K,WK,NP 
S_Mon_BR_3693_204048EB0009408D,1,11,K,WK,NP 
S_Mon_BR_3693_204048FC00015CD8,2,43,K,WK,YP 
S_Mon_BR_3693_204049090001AE45,1,17,K,WK,NP 
S_Mon_BR_3693_20404922000831AE,2,38,K,WK,NP 
S_Mon_BR_3693_2040496A0000035A,2,40,K,WK,NP 
S_Mon_BR_3693_2040496C0006D153,2,35,K,WK,NP 
S_Mon_BR_3693_2040496E00024E80,2,37,K,WK,NP 
S_Mon_BR_3693_204049750006374B,0,0,*,*,YP 
S_Mon_BR_3693_2040498E00027F62,0,0,*,*,YP 
S_Mon_BR_3693_2040499E000A72F8,4,80,K,WK,YP 
S_Mon_BR_3693_2043593900052CA4,1,23,K,WK,NP 
S_Mon_BR_3693_2043599C00005796,2,46,K,WK,NP 
S_Mon_BR_3693_2050493900080911,0,0,*,*,YP 
S_Mon_BR_3693_205049430000D316,1,12,K,WK,NP 
S_Mon_BR_3693_2050497C00065D95,2,40,K,WK,NP 
S_Mon_BR_3693_205049810005A7D2,1,0,*,WU,NP 
S_Mon_BR_3693_205049860000BF76,2,43,K,WK,NP 
S_Mon_BR_3693_2050499A0000BE31,0,0,*,*,YP 
S_Mon_BR_3693_2050499C00016967,0,0,*,*,YP 
S_Mon_BR_3693_205049A20000A9E9,3,49,K,WK,NP 
S_Mon_BR_3693_206048D9000611D7,1,14,K,WK,NP 
S_Mon_BR_3693_2060492F0000FCE7,1,15,K,WK,NP 
S_Mon_BR_3693_20604934000811B1,2,45,K,WK,NP 
S_Mon_BR_3693_2060494D00071B9C,4,110,K,WK,YP 
S_Mon_BR_3693_2060495700018CC9,2,21,K,WK,NP 
S_Mon_BR_3693_2060496200007B60,2,44,K,WK,NP 
S_Mon_BR_3693_2060498F0001BBB7,1,17,K,WK,NP 
S_Mon_BR_3693_206049960000E173,1,15,K,WK,NP 
S_Mon_BR_3693_2060499E000292E2,1,20,K,WK,NP 
S_Mon_BR_3693_2060499E00070264,2,51,K,WK,NP 
S_Mon_BR_3693_206328E90003FA8F,2,24,K,WK,NP 
S_Mon_BR_3693_206328EB000C6738,2,45,K,WK,NP 
S_Mon_BR_3693_206328F200014148,2,45,K,WK,NP 
S_Mon_BR_3693_20632946000540D2,2,35,K,WK,NP 
S_Mon_BR_3693_2063298200002816,2,43,K,WK,NP 
S_Mon_BR_3693_2063298E0003144F,2,22,K,WK,NP 
S_Mon_BR_3693_2063299C0002E71A,2,46,K,WK,NP 
S_Mon_BR_3693_3003391700004BD2,2,46,K,WK,NP 
S_Mon_BR_3693_300359CE00002BFF,0,0,*,*,YP 
S_Mon_BR_3693_300359CE00002C09,2,28,K,WK,NP 
S_Mon_BR_3693_30037A12000086BB,3,44,K,WK,YP 
S_Mon_BR_3693_30039916000047C0,1,20,K,WK,NP 
S_Mon_BR_3693_3003B91300005414,1,15,K,WK,NP 
S_Mon_BR_3693_3003B92A00002B41,2,46,K,WK,NP 
S_Mon_BR_3693_3003B9B100006AD8,2,38,K,WK,NP 
S_Mon_BR_3693_3003B9B100006AF0,2,46,K,WK,NP 
S_Mon_BR_3693_3003B9B100006B0D,1,20,K,WK,NP 
S_Mon_BR_3693_3003B9B200004A43,1,26,K,WK,NP 
S_Mon_BR_3693_3003B9B200007D5D,2,54,K,WK,NP 
S_Mon_BR_3693_3003B9B20000843F,2,41,K,WK,NP 
S_Mon_BR_3693_3003E90E000032B0,0,0,*,*,YP 
S_Mon_BR_3693_3003E90E0000445D,2,36,K,WK,NP 
S_Mon_BR_3693_3003E90F00000C6A,7,162,K,WK,YP 
S_Mon_BR_3693_3003E91400000386,2,40,K,WK,NP 
S_Mon_BR_3693_3003E91500003D67,2,45,K,WK,NP 
S_Mon_BR_3693_3003E91500009BCB,1,25,K,WK,NP 
S_Mon_BR_3693_3003E91500009F5D,1,6,K,WK,NP 
S_Mon_BR_3693_3003E9150000E2B8,1,17,K,WK,NP 
S_Mon_BR_3693_3003F95800000B5E,2,52,K,WK,NP 
S_Mon_BR_3693_300409170000599D,1,17,K,WK,NP 
S_Mon_BR_3693_30041A3C00002882,2,59,K,WK,NP 
